student_id,age,education_level,study_field,learning_style,device_preference,timezone,previous_online_courses,has_learning_disability,motivation_level
student_07099,27,Graduate,Business,Auditory,Mobile,UTC+8,7,False,Medium
student_07100,48,Graduate,STEM,Visual,Mobile,UTC-5,3,False,Medium
student_07101,58,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC+1,3,True,Medium
student_07102,22,High School,Business,Auditory,Desktop,UTC,5,False,High
student_07103,17,Graduate,STEM,Auditory,Mobile,UTC-8,6,False,High
student_07104,47,Graduate,Other,Auditory,Mobile,UTC+8,8,False,Medium
student_07105,19,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-8,7,False,High
student_07106,22,Undergraduate,Social Sciences,Auditory,Mobile,UTC+8,7,False,Low
student_07107,45,Graduate,Business,Auditory,Tablet,UTC-5,4,False,High
student_07108,42,Professional,Business,Visual,Desktop,UTC+1,7,False,Medium
student_07109,40,Graduate,STEM,Visual,Mobile,UTC-8,2,False,Medium
student_07110,29,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-5,3,False,Low
student_07111,21,Professional,Business,Kinesthetic,Desktop,UTC-8,3,True,Medium
student_07112,46,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC+1,7,False,Medium
student_07113,54,Graduate,STEM,Kinesthetic,Mobile,UTC-8,4,False,Medium
student_07114,55,High School,Other,Auditory,Mobile,UTC-5,5,False,Low
student_07115,49,Undergraduate,Other,Visual,Desktop,UTC-8,3,False,Medium
student_07116,52,Undergraduate,STEM,Auditory,Mobile,UTC,3,False,Medium
student_07117,18,Undergraduate,Other,Visual,Desktop,UTC+8,6,False,Medium
student_07118,56,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,3,True,Low
student_07119,33,Graduate,Arts,Visual,Desktop,UTC-5,6,False,High
student_07120,53,Undergraduate,Arts,Visual,Mobile,UTC-8,4,False,High
student_07121,20,Professional,Social Sciences,Auditory,Mobile,UTC-8,7,False,High
student_07122,58,Undergraduate,STEM,Auditory,Desktop,UTC+8,1,False,Medium
student_07123,24,High School,Other,Auditory,Mobile,UTC,1,False,Low
student_07124,50,Graduate,Other,Reading/Writing,Desktop,UTC-5,4,False,Medium
student_07125,34,High School,Business,Auditory,Mobile,UTC-8,9,False,Medium
student_07126,26,Undergraduate,STEM,Auditory,Mobile,UTC-8,1,False,Medium
student_07127,52,Professional,Social Sciences,Kinesthetic,Desktop,UTC-8,7,False,High
student_07128,19,High School,Other,Visual,Desktop,UTC-8,4,False,Medium
student_07129,20,High School,Social Sciences,Visual,Desktop,UTC+8,5,False,Medium
student_07130,29,Undergraduate,Arts,Visual,Mobile,UTC-8,5,False,Medium
student_07131,44,High School,Other,Auditory,Mobile,UTC-8,7,False,Medium
student_07132,34,Undergraduate,Other,Reading/Writing,Mobile,UTC+1,3,False,Medium
student_07133,39,Undergraduate,Other,Kinesthetic,Mobile,UTC-5,1,True,Medium
student_07134,36,Graduate,STEM,Kinesthetic,Mobile,UTC+8,1,False,Low
student_07135,40,Undergraduate,Other,Reading/Writing,Mobile,UTC-5,2,False,Medium
student_07136,22,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,4,False,Medium
student_07137,31,Professional,Arts,Visual,Desktop,UTC,7,False,High
student_07138,60,Undergraduate,Arts,Visual,Desktop,UTC,4,False,High
student_07139,32,Undergraduate,Social Sciences,Reading/Writing,Tablet,UTC,6,False,High
student_07140,18,Graduate,Business,Reading/Writing,Mobile,UTC+1,5,False,High
student_07141,18,High School,Other,Reading/Writing,Desktop,UTC-5,8,False,High
student_07142,30,Graduate,Other,Visual,Mobile,UTC-8,7,False,High
student_07143,20,Graduate,STEM,Kinesthetic,Desktop,UTC,7,False,Low
student_07144,22,Graduate,STEM,Reading/Writing,Mobile,UTC,7,False,Medium
student_07145,30,Undergraduate,Business,Auditory,Desktop,UTC-5,6,False,Medium
student_07146,20,High School,STEM,Visual,Mobile,UTC-5,6,False,Medium
student_07147,19,Undergraduate,Other,Reading/Writing,Mobile,UTC+8,5,False,Medium
student_07148,39,Undergraduate,Social Sciences,Visual,Desktop,UTC-8,7,False,Medium
student_07149,18,Undergraduate,Arts,Visual,Desktop,UTC+1,2,False,High
student_07150,35,Undergraduate,Other,Kinesthetic,Mobile,UTC+1,3,True,Medium
student_07151,32,Undergraduate,STEM,Auditory,Mobile,UTC-8,9,False,High
student_07152,59,Graduate,Social Sciences,Kinesthetic,Desktop,UTC,6,False,High
student_07153,30,Undergraduate,Social Sciences,Auditory,Mobile,UTC-5,3,False,Medium
student_07154,48,High School,Social Sciences,Auditory,Desktop,UTC-8,5,False,Medium
student_07155,23,Graduate,Arts,Visual,Mobile,UTC-5,4,False,Medium
student_07156,43,Undergraduate,Arts,Visual,Mobile,UTC-8,3,False,High
student_07157,64,High School,Other,Auditory,Desktop,UTC-8,4,False,Medium
student_07158,41,Graduate,Business,Reading/Writing,Mobile,UTC,8,False,High
student_07159,63,Undergraduate,Business,Visual,Mobile,UTC+8,6,False,Medium
student_07160,62,High School,Business,Visual,Desktop,UTC-5,6,False,Medium
student_07161,18,High School,Other,Reading/Writing,Mobile,UTC,4,False,Medium
student_07162,44,Professional,Business,Reading/Writing,Desktop,UTC-5,7,False,Medium
student_07163,56,Undergraduate,Social Sciences,Visual,Mobile,UTC-5,5,False,Medium
student_07164,44,Graduate,Social Sciences,Kinesthetic,Desktop,UTC+8,5,True,Medium
student_07165,46,Graduate,Business,Visual,Mobile,UTC-5,6,False,Medium
student_07166,26,Graduate,Other,Kinesthetic,Desktop,UTC-8,9,False,Low
student_07167,56,Graduate,Social Sciences,Kinesthetic,Desktop,UTC-5,2,False,Low
student_07168,19,High School,Arts,Visual,Mobile,UTC-5,9,False,Low
student_07169,16,Undergraduate,Other,Auditory,Mobile,UTC,4,False,Medium
student_07170,38,High School,Social Sciences,Visual,Desktop,UTC-8,5,False,High
student_07171,36,High School,Business,Kinesthetic,Mobile,UTC+1,7,False,Low
student_07172,24,High School,Social Sciences,Auditory,Desktop,UTC,5,False,Medium
student_07173,30,High School,Business,Auditory,Desktop,UTC-5,6,False,High
student_07174,22,High School,Business,Auditory,Desktop,UTC-5,7,False,Medium
student_07175,42,Undergraduate,STEM,Auditory,Mobile,UTC,4,False,Medium
student_07176,34,Undergraduate,Other,Visual,Mobile,UTC,6,False,Medium
student_07177,32,Professional,Business,Visual,Desktop,UTC,6,False,Medium
student_07178,24,Professional,Other,Kinesthetic,Desktop,UTC+1,9,False,Medium
student_07179,26,High School,Other,Auditory,Desktop,UTC-5,7,False,Medium
student_07180,34,Undergraduate,Arts,Visual,Mobile,UTC,5,True,Low
student_07181,58,Graduate,STEM,Reading/Writing,Mobile,UTC-5,7,True,Low
student_07182,16,Graduate,Arts,Auditory,Desktop,UTC+8,7,False,High
student_07183,57,Undergraduate,Arts,Kinesthetic,Mobile,UTC-8,1,False,Medium
student_07184,24,High School,Other,Auditory,Mobile,UTC-5,4,True,High
student_07185,49,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC,4,True,High
student_07186,48,Undergraduate,Arts,Kinesthetic,Desktop,UTC,4,False,High
student_07187,32,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,2,False,Low
student_07188,59,Undergraduate,Arts,Visual,Tablet,UTC-5,3,False,High
student_07189,21,Undergraduate,Arts,Auditory,Tablet,UTC-5,5,False,Medium
student_07190,18,High School,STEM,Visual,Mobile,UTC-5,2,False,Medium
student_07191,56,High School,Other,Auditory,Mobile,UTC+1,5,False,Low
student_07192,51,Graduate,Other,Auditory,Desktop,UTC+1,7,False,High
student_07193,29,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,4,False,Low
student_07194,41,High School,Arts,Reading/Writing,Mobile,UTC-8,3,True,Medium
student_07195,33,Undergraduate,Social Sciences,Auditory,Mobile,UTC+8,6,False,Medium
student_07196,19,Graduate,STEM,Reading/Writing,Tablet,UTC-8,10,False,Medium
student_07197,58,Graduate,Other,Kinesthetic,Mobile,UTC-5,6,False,Low
student_07198,58,High School,Arts,Auditory,Desktop,UTC+1,6,False,Medium
student_07199,21,Graduate,Other,Auditory,Tablet,UTC+8,4,False,High
student_07200,50,Undergraduate,STEM,Visual,Mobile,UTC-8,7,False,Medium
student_07201,34,High School,Other,Visual,Mobile,UTC-8,2,False,Low
student_07202,46,Undergraduate,Other,Kinesthetic,Tablet,UTC-5,6,False,Medium
student_07203,31,Graduate,Other,Auditory,Desktop,UTC+1,1,False,Low
student_07204,59,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-8,4,False,High
student_07205,29,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,4,False,Medium
student_07206,32,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC,1,False,Medium
student_07207,24,Graduate,Arts,Auditory,Desktop,UTC+8,2,False,Medium
student_07208,52,Professional,STEM,Visual,Tablet,UTC-8,6,False,Low
student_07209,51,High School,Arts,Kinesthetic,Mobile,UTC,5,False,Medium
student_07210,40,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC,5,False,Medium
student_07211,39,High School,Social Sciences,Kinesthetic,Mobile,UTC-5,8,False,Medium
student_07212,62,High School,STEM,Auditory,Desktop,UTC-5,4,False,Medium
student_07213,21,Undergraduate,Other,Kinesthetic,Tablet,UTC-5,6,False,Medium
student_07214,61,High School,Business,Kinesthetic,Desktop,UTC+8,4,False,High
student_07215,26,Undergraduate,Arts,Visual,Tablet,UTC+8,5,False,High
student_07216,43,Undergraduate,STEM,Visual,Desktop,UTC+1,5,False,Low
student_07217,32,Professional,Arts,Kinesthetic,Desktop,UTC-5,3,False,Medium
student_07218,56,Undergraduate,Other,Kinesthetic,Mobile,UTC-8,10,False,High
student_07219,41,High School,STEM,Auditory,Desktop,UTC-8,6,False,High
student_07220,48,High School,Arts,Visual,Mobile,UTC-5,6,False,Medium
student_07221,55,Undergraduate,Arts,Reading/Writing,Desktop,UTC-8,5,False,Low
student_07222,39,High School,Business,Kinesthetic,Mobile,UTC+8,6,False,Low
student_07223,41,High School,STEM,Kinesthetic,Desktop,UTC+8,5,True,Medium
student_07224,46,Professional,Other,Auditory,Mobile,UTC-5,2,True,High
student_07225,40,High School,STEM,Reading/Writing,Desktop,UTC+8,5,False,Medium
student_07226,64,High School,Other,Auditory,Tablet,UTC-8,6,False,Low
student_07227,20,High School,Business,Reading/Writing,Desktop,UTC,4,False,High
student_07228,59,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,5,False,High
student_07229,39,Professional,Business,Auditory,Mobile,UTC-5,5,False,High
student_07230,29,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-8,8,True,Medium
student_07231,59,Graduate,Other,Auditory,Mobile,UTC-8,7,False,High
student_07232,55,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,2,False,Medium
student_07233,51,High School,STEM,Kinesthetic,Desktop,UTC,5,False,Medium
student_07234,50,High School,Social Sciences,Visual,Mobile,UTC-5,9,False,High
student_07235,45,Undergraduate,Business,Reading/Writing,Mobile,UTC-5,9,False,Medium
student_07236,31,Undergraduate,STEM,Reading/Writing,Mobile,UTC,6,False,High
student_07237,43,High School,Business,Kinesthetic,Desktop,UTC+8,8,False,High
student_07238,18,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,6,False,Medium
student_07239,29,Undergraduate,Arts,Kinesthetic,Mobile,UTC,6,False,Low
student_07240,42,Graduate,Social Sciences,Kinesthetic,Mobile,UTC,8,False,Low
student_07241,53,Graduate,Arts,Kinesthetic,Desktop,UTC,10,False,Low
student_07242,54,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,3,False,High
student_07243,57,High School,STEM,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_07244,46,Undergraduate,Business,Visual,Desktop,UTC,4,False,Medium
student_07245,37,High School,STEM,Kinesthetic,Desktop,UTC+8,3,False,High
student_07246,20,Graduate,STEM,Visual,Tablet,UTC-5,5,False,Medium
student_07247,16,Undergraduate,STEM,Visual,Mobile,UTC,4,False,Medium
student_07248,60,Professional,Business,Visual,Mobile,UTC-5,5,False,Medium
student_07249,55,High School,Arts,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_07250,59,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,5,True,Medium
student_07251,24,Undergraduate,Arts,Kinesthetic,Desktop,UTC-5,6,False,Medium
student_07252,55,Graduate,Social Sciences,Visual,Mobile,UTC,5,False,High
student_07253,35,High School,Other,Reading/Writing,Mobile,UTC-5,3,False,High
student_07254,61,High School,STEM,Visual,Desktop,UTC-5,7,False,Low
student_07255,16,Undergraduate,Business,Visual,Desktop,UTC-5,4,False,Medium
student_07256,56,High School,STEM,Reading/Writing,Mobile,UTC+8,4,False,Medium
student_07257,55,High School,STEM,Auditory,Desktop,UTC-8,5,False,High
student_07258,30,Undergraduate,Other,Auditory,Desktop,UTC-8,4,False,Low
student_07259,27,High School,Business,Auditory,Mobile,UTC+1,3,False,High
student_07260,39,Undergraduate,STEM,Kinesthetic,Desktop,UTC+1,3,False,High
student_07261,46,Professional,Arts,Reading/Writing,Desktop,UTC-5,4,False,High
student_07262,44,Undergraduate,Business,Visual,Mobile,UTC+1,8,False,Low
student_07263,61,Undergraduate,Social Sciences,Visual,Mobile,UTC-5,5,True,Medium
student_07264,30,High School,STEM,Auditory,Desktop,UTC-8,4,False,Medium
student_07265,43,Undergraduate,Other,Visual,Tablet,UTC,4,True,Medium
student_07266,32,Professional,Other,Reading/Writing,Tablet,UTC-8,7,False,Low
student_07267,17,Undergraduate,Arts,Auditory,Mobile,UTC-5,6,False,Low
student_07268,60,High School,Arts,Kinesthetic,Mobile,UTC+1,6,False,High
student_07269,61,High School,Business,Kinesthetic,Mobile,UTC-5,9,False,Medium
student_07270,61,High School,Arts,Kinesthetic,Mobile,UTC-8,5,False,Low
student_07271,24,High School,Arts,Kinesthetic,Mobile,UTC,3,False,Medium
student_07272,57,High School,Arts,Kinesthetic,Mobile,UTC-8,6,False,Medium
student_07273,47,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,4,True,Medium
student_07274,48,Graduate,STEM,Visual,Desktop,UTC+1,3,False,Medium
student_07275,59,Undergraduate,Arts,Auditory,Desktop,UTC+1,1,False,Low
student_07276,42,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,5,True,Medium
student_07277,49,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,2,False,High
student_07278,64,Professional,Social Sciences,Auditory,Mobile,UTC-5,11,True,Low
student_07279,34,High School,Other,Reading/Writing,Mobile,UTC-5,4,False,Medium
student_07280,55,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,6,False,Low
student_07281,25,Undergraduate,STEM,Reading/Writing,Tablet,UTC,7,False,Low
student_07282,42,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,9,False,Low
student_07283,50,High School,STEM,Auditory,Mobile,UTC+1,4,False,Low
student_07284,60,High School,STEM,Auditory,Mobile,UTC+8,4,False,Medium
student_07285,54,Undergraduate,Social Sciences,Visual,Desktop,UTC,3,False,Medium
student_07286,26,Graduate,Arts,Reading/Writing,Desktop,UTC-8,4,True,Low
student_07287,32,Graduate,Other,Auditory,Mobile,UTC,5,True,Medium
student_07288,41,Professional,Other,Visual,Mobile,UTC-5,3,False,High
student_07289,17,High School,Business,Kinesthetic,Desktop,UTC-8,7,False,High
student_07290,57,Graduate,Business,Reading/Writing,Desktop,UTC-8,5,False,Medium
student_07291,57,Graduate,Other,Reading/Writing,Mobile,UTC,12,False,High
student_07292,59,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,7,False,Medium
student_07293,16,Professional,STEM,Kinesthetic,Desktop,UTC,3,False,Low
student_07294,26,Undergraduate,STEM,Visual,Mobile,UTC,5,False,Low
student_07295,60,Undergraduate,Business,Reading/Writing,Desktop,UTC-8,6,False,High
student_07296,43,Undergraduate,Arts,Kinesthetic,Mobile,UTC-8,9,True,Medium
student_07297,47,Professional,Social Sciences,Auditory,Mobile,UTC,3,False,Medium
student_07298,38,Undergraduate,STEM,Visual,Desktop,UTC-5,2,False,Low
student_07299,62,Undergraduate,Other,Reading/Writing,Tablet,UTC,5,True,Low
student_07300,37,Undergraduate,Other,Visual,Desktop,UTC-5,5,False,Medium
student_07301,54,High School,Social Sciences,Kinesthetic,Mobile,UTC-5,4,False,Medium
student_07302,18,Graduate,Social Sciences,Reading/Writing,Tablet,UTC,9,False,Low
student_07303,56,Undergraduate,Business,Auditory,Desktop,UTC+8,5,False,High
student_07304,21,Graduate,Arts,Visual,Mobile,UTC+1,7,True,Medium
student_07305,29,High School,Other,Auditory,Desktop,UTC,4,False,High
student_07306,59,Graduate,Arts,Visual,Desktop,UTC-8,2,False,Medium
student_07307,62,High School,Social Sciences,Reading/Writing,Desktop,UTC-8,0,False,Medium
student_07308,45,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC,4,False,Low
student_07309,64,High School,Social Sciences,Visual,Mobile,UTC-8,7,False,High
student_07310,16,High School,Arts,Visual,Mobile,UTC-5,4,False,Low
student_07311,17,High School,Social Sciences,Visual,Mobile,UTC,5,True,Medium
student_07312,20,Undergraduate,Arts,Auditory,Desktop,UTC,6,False,High
student_07313,54,Undergraduate,Other,Auditory,Mobile,UTC,6,False,Medium
student_07314,45,High School,Business,Auditory,Mobile,UTC+8,7,False,Medium
student_07315,55,Graduate,Other,Visual,Desktop,UTC+1,5,False,High
student_07316,46,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,3,False,Medium
student_07317,63,Undergraduate,Business,Reading/Writing,Mobile,UTC-5,4,True,High
student_07318,38,High School,Business,Auditory,Desktop,UTC-8,2,False,Low
student_07319,33,High School,Social Sciences,Reading/Writing,Mobile,UTC-8,5,True,Low
student_07320,33,Undergraduate,STEM,Kinesthetic,Mobile,UTC+1,4,False,Medium
student_07321,48,Professional,Social Sciences,Visual,Mobile,UTC-8,9,False,Low
student_07322,39,High School,Social Sciences,Visual,Mobile,UTC,2,False,Medium
student_07323,34,Undergraduate,Business,Kinesthetic,Tablet,UTC-8,6,False,Low
student_07324,25,Undergraduate,Business,Auditory,Mobile,UTC+8,6,False,Medium
student_07325,41,High School,Arts,Auditory,Mobile,UTC-5,7,True,Medium
student_07326,64,Undergraduate,Other,Auditory,Desktop,UTC-5,4,False,Low
student_07327,20,Undergraduate,Arts,Auditory,Mobile,UTC+8,4,False,Medium
student_07328,40,Graduate,STEM,Visual,Mobile,UTC,1,False,Low
student_07329,33,High School,Other,Reading/Writing,Desktop,UTC-8,6,False,High
student_07330,41,Undergraduate,Business,Reading/Writing,Desktop,UTC+8,7,False,Medium
student_07331,32,High School,Social Sciences,Kinesthetic,Mobile,UTC+8,2,False,Low
student_07332,26,Professional,Social Sciences,Kinesthetic,Desktop,UTC,10,False,Low
student_07333,31,Undergraduate,Other,Auditory,Desktop,UTC-5,4,False,Low
student_07334,61,High School,STEM,Kinesthetic,Mobile,UTC-5,5,False,Medium
student_07335,33,Undergraduate,Other,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_07336,25,Graduate,Arts,Auditory,Mobile,UTC-8,5,False,Medium
student_07337,36,Undergraduate,STEM,Kinesthetic,Desktop,UTC-5,8,False,Medium
student_07338,21,High School,Business,Reading/Writing,Mobile,UTC,7,False,High
student_07339,19,High School,Arts,Reading/Writing,Mobile,UTC-8,5,False,High
student_07340,22,Graduate,STEM,Reading/Writing,Mobile,UTC-5,10,False,Low
student_07341,20,Undergraduate,Arts,Kinesthetic,Mobile,UTC-8,8,False,Medium
student_07342,40,High School,Arts,Auditory,Mobile,UTC,1,False,Medium
student_07343,32,Undergraduate,Business,Auditory,Desktop,UTC-8,6,False,Medium
student_07344,27,Graduate,Arts,Auditory,Desktop,UTC,3,False,Medium
student_07345,53,Graduate,Social Sciences,Kinesthetic,Desktop,UTC-8,5,False,Low
student_07346,53,Graduate,Social Sciences,Reading/Writing,Mobile,UTC-5,4,False,Medium
student_07347,56,Undergraduate,Arts,Auditory,Mobile,UTC-8,1,False,High
student_07348,42,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,8,False,Medium
student_07349,45,High School,Other,Kinesthetic,Mobile,UTC-8,2,False,Low
student_07350,60,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC+8,4,False,High
student_07351,33,Undergraduate,STEM,Reading/Writing,Mobile,UTC-5,2,False,High
student_07352,34,Undergraduate,Arts,Kinesthetic,Mobile,UTC,7,False,Low
student_07353,63,Undergraduate,Arts,Auditory,Desktop,UTC-8,8,False,Low
student_07354,20,Undergraduate,Other,Reading/Writing,Desktop,UTC-8,8,False,High
student_07355,60,High School,Arts,Reading/Writing,Mobile,UTC-8,5,False,High
student_07356,28,High School,Other,Auditory,Mobile,UTC-5,5,False,Low
student_07357,48,High School,Business,Reading/Writing,Mobile,UTC,6,False,Low
student_07358,19,High School,Arts,Kinesthetic,Mobile,UTC-5,5,False,Medium
student_07359,19,High School,STEM,Kinesthetic,Mobile,UTC-8,3,False,Medium
student_07360,56,Undergraduate,Business,Reading/Writing,Desktop,UTC-8,5,False,Medium
student_07361,53,Undergraduate,Arts,Visual,Mobile,UTC,8,False,Low
student_07362,35,High School,Arts,Auditory,Desktop,UTC+1,4,False,Medium
student_07363,31,Undergraduate,Arts,Auditory,Desktop,UTC,5,True,High
student_07364,64,Undergraduate,Other,Visual,Desktop,UTC-8,5,False,High
student_07365,49,Undergraduate,Arts,Visual,Tablet,UTC-5,4,False,High
student_07366,23,High School,Other,Reading/Writing,Mobile,UTC-8,3,False,Medium
student_07367,62,Professional,Business,Reading/Writing,Mobile,UTC-8,2,False,Low
student_07368,48,High School,STEM,Kinesthetic,Desktop,UTC+1,4,False,Low
student_07369,62,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC,3,True,Medium
student_07370,32,Professional,Other,Auditory,Mobile,UTC-5,10,True,Low
student_07371,58,High School,Other,Visual,Mobile,UTC-5,2,False,Medium
student_07372,29,Undergraduate,Social Sciences,Visual,Desktop,UTC-8,4,False,Medium
student_07373,41,Undergraduate,Business,Kinesthetic,Mobile,UTC-8,8,True,Medium
student_07374,63,Graduate,Business,Auditory,Mobile,UTC-8,3,False,High
student_07375,49,Professional,Business,Auditory,Desktop,UTC-8,6,False,Medium
student_07376,20,Undergraduate,Social Sciences,Auditory,Desktop,UTC-5,6,True,Medium
student_07377,62,Undergraduate,STEM,Kinesthetic,Tablet,UTC-8,4,False,Medium
student_07378,17,Undergraduate,Business,Visual,Desktop,UTC+1,8,True,High
student_07379,19,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC+1,3,False,Low
student_07380,51,Graduate,Business,Auditory,Mobile,UTC-5,6,False,Medium
student_07381,56,High School,Social Sciences,Visual,Desktop,UTC-5,6,False,High
student_07382,21,High School,Business,Auditory,Desktop,UTC,7,False,Low
student_07383,18,Professional,Social Sciences,Auditory,Mobile,UTC-5,7,False,Medium
student_07384,19,Undergraduate,Arts,Reading/Writing,Desktop,UTC-5,8,False,Low
student_07385,17,High School,Social Sciences,Reading/Writing,Desktop,UTC+1,7,False,Low
student_07386,39,Professional,Other,Auditory,Mobile,UTC+8,1,False,Medium
student_07387,34,High School,STEM,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_07388,56,Graduate,Arts,Auditory,Desktop,UTC+1,4,False,High
student_07389,54,Undergraduate,STEM,Reading/Writing,Desktop,UTC-5,1,False,Medium
student_07390,27,Undergraduate,STEM,Auditory,Mobile,UTC-5,3,False,High
student_07391,41,Professional,Arts,Reading/Writing,Desktop,UTC+1,8,False,High
student_07392,21,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_07393,27,Graduate,Social Sciences,Auditory,Mobile,UTC+8,5,False,High
student_07394,44,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,6,False,High
student_07395,63,High School,Business,Visual,Desktop,UTC+1,3,False,High
student_07396,53,Professional,Social Sciences,Auditory,Mobile,UTC-5,4,False,High
student_07397,34,High School,Business,Reading/Writing,Tablet,UTC,2,True,Medium
student_07398,49,Graduate,Business,Visual,Mobile,UTC-8,3,False,High
student_07399,44,Graduate,Arts,Kinesthetic,Mobile,UTC+1,5,False,Medium
student_07400,61,Professional,STEM,Auditory,Mobile,UTC+8,5,False,High
student_07401,63,High School,Social Sciences,Visual,Tablet,UTC+1,8,False,Medium
student_07402,51,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,4,False,High
student_07403,49,High School,Social Sciences,Kinesthetic,Mobile,UTC,5,False,Medium
student_07404,32,High School,Social Sciences,Visual,Mobile,UTC,4,False,High
student_07405,44,High School,Social Sciences,Reading/Writing,Tablet,UTC,4,False,Low
student_07406,21,Undergraduate,STEM,Visual,Desktop,UTC-8,6,False,Medium
student_07407,38,High School,Arts,Auditory,Desktop,UTC,7,False,High
student_07408,19,Graduate,Social Sciences,Visual,Mobile,UTC-8,2,False,Low
student_07409,48,Undergraduate,STEM,Reading/Writing,Mobile,UTC-5,4,False,Low
student_07410,33,Professional,Arts,Auditory,Mobile,UTC-5,7,True,High
student_07411,25,Graduate,Other,Kinesthetic,Mobile,UTC-5,4,False,High
student_07412,17,Undergraduate,STEM,Reading/Writing,Mobile,UTC,6,False,Medium
student_07413,52,Professional,Arts,Visual,Desktop,UTC+1,4,False,High
student_07414,37,High School,Arts,Reading/Writing,Mobile,UTC+1,7,False,Medium
student_07415,59,Professional,Social Sciences,Visual,Mobile,UTC+1,4,True,Medium
student_07416,30,Undergraduate,Business,Reading/Writing,Desktop,UTC-5,6,False,Medium
student_07417,58,High School,Social Sciences,Reading/Writing,Desktop,UTC-5,5,False,Medium
student_07418,26,Undergraduate,STEM,Visual,Mobile,UTC-5,9,False,Medium
student_07419,50,Graduate,STEM,Auditory,Desktop,UTC,5,True,High
student_07420,60,Graduate,STEM,Kinesthetic,Mobile,UTC-8,5,False,Low
student_07421,28,Undergraduate,Social Sciences,Auditory,Tablet,UTC-5,4,True,Medium
student_07422,62,High School,Business,Kinesthetic,Desktop,UTC-8,6,False,High
student_07423,61,Undergraduate,Other,Kinesthetic,Tablet,UTC+8,3,False,Medium
student_07424,36,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-8,7,False,Medium
student_07425,33,Undergraduate,Social Sciences,Visual,Mobile,UTC-8,3,False,Medium
student_07426,40,Undergraduate,Business,Auditory,Tablet,UTC,2,False,High
student_07427,42,High School,STEM,Kinesthetic,Desktop,UTC+8,1,False,High
student_07428,34,Undergraduate,STEM,Visual,Mobile,UTC-8,10,False,Low
student_07429,36,Graduate,STEM,Auditory,Mobile,UTC,6,False,High
student_07430,22,Graduate,Arts,Kinesthetic,Tablet,UTC,6,True,Low
student_07431,46,Undergraduate,Business,Reading/Writing,Desktop,UTC-5,6,False,High
student_07432,60,Professional,STEM,Reading/Writing,Desktop,UTC+8,8,False,Medium
student_07433,45,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,6,True,High
student_07434,40,High School,Other,Auditory,Mobile,UTC-8,7,False,Low
student_07435,48,Undergraduate,Other,Auditory,Mobile,UTC,6,False,Medium
student_07436,37,High School,Other,Reading/Writing,Desktop,UTC-5,3,False,Medium
student_07437,53,Graduate,Business,Visual,Mobile,UTC-8,5,False,Medium
student_07438,44,Undergraduate,STEM,Auditory,Desktop,UTC-5,7,False,High
student_07439,17,Professional,Social Sciences,Auditory,Desktop,UTC-5,5,False,Low
student_07440,63,High School,STEM,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_07441,58,High School,Arts,Reading/Writing,Desktop,UTC+1,5,False,High
student_07442,44,High School,Social Sciences,Auditory,Desktop,UTC+8,4,False,Medium
student_07443,27,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-5,5,False,Medium
